"Kur dashuroheshim në kohën tonë","toskë"
"Me zor na vinin letrat fshat-qytet","toskë"
"Nuk kishim nëpër dhoma telefonë","toskë"
"Me 'i kubure t' pa kandak, Njanit sý verbue, krejt mbetë","gegë"
"Ah! se fort m’ dote, se fort m’ pat gzue,","gegë"
"Sa gjallë, e mjera, rrite me mue!","gegë"
"Por qe, se une nanen sot ma s’ e kam;","gegë"
"Un nafakpremi, c’ se i vorfen jam!","gegë"
"Asgjë s’më kujtohej. Vetëm shija e hidhërimit, e pazbutshme, e patretshme.","toskë"
"Neper terr tue zânun m' thue, Ço e rrxo, po, si njato rikat","gegë"
"C’ at ditë, si zogu, larg fluturova,","toskë"
"E n’ dhe t’ panjoftun treta, u largova;","gegë"
"S’ desht kush me m’kqyrun, s’ diejta kue’ i flas,","gegë"
"Nji dorë ndimtare c’ at herë s’ m’ u qas.","gegë"
"Në vín anmike u njofton rojvet qellimin e takimit me komandantin e tyne.","gegë"
" E nper flakë t' pushkve t' taborrit Kann marrë shpatin tue fluturue","gegë"
"Në vapë e shi, dëborë dhe thellim.","toskë"
"Kur dashuroheshim në kohën tonë","toskë"
"Me zor na vinin letrat fshat-qytet","toskë"
"Burrit t' mirë kurr nuk i âsht ndalë Pushka, sofra, e fjala fjalë","toskë"
"Bukë e krypë me ta tue dá, Porsi pasë t' i kishte vllá","gegë"
"Ka kenë për luftë e n'luftë ka dekun","gegë"
"E dhunë mbrapa kurr s'i mbetun.","gegë"
"Kur ka lidhë besën burri i Shqypnisë,","gegë"
"I ka shti dridhën gjithë Rumelisë;","toskë"
"Ndër lufta t'rrebta gjithëkund ka ra,","gegë"
"Me faqe t'bardhë gjithmonë asht da","gegë"
"Po ndofta dashuria mbahej gjallë,","toskë"
"Se zjarrin mbanin letrat në udhëtim","toskë"
"Me bicikletë a mushkë apo me kalë","toskë"
"Mbathë e zbathë si kan qillue, Gjân e gjallë edhé vû para","gegë"
"Ah! po, kujtimet e asajë dite","toskë"
"Uratë e kandshme ti m’ i persrite:","gegë"
"O nanë e dashtun, a thue t’ thrras kot,","gegë"
"C’ se fusha e mali me za t’ em lot?","gegë"
"Ajo ishte aty pranë, disa hapa larg dhe, me siguri, ishte e paqetë dhe kishte makth","toskë"
"ngaqë, në një mënyrë ose në një tjetër, duhej të ndiente që unë përpiqesha ta varrosja.","toskë"
"Qi m' i ká nja tetë taborre Tetë taborre, rrfé mizore","gegë"
"Por sot, Shqypni, pa m'thuej si je?","gegë"
"Po sikur lisi i rrxuem përdhe,","gegë"
"Shkon bota sipri, me kambë, të shklet","gegë"
"E nji fjalë t'ambël askush s'ta flet.","gegë"
"Duhej ta nxirrja atë grua, sepse gëzimet që më jepte ishin përherë më të pakta ","toskë"
"Lene T`shejt e Mos Ta Zgjasim","gegë"
"I suell mjekët kû i' n kênë mâ n' zâ, Blé melhême i ká edhé bare.","gegë"
"E s'të ka mbetun as em'n as besë;","gegë"
"Vet e ke prishun për faqe t'zezë.","gegë"
"Shqyptar', me vllazën jeni tuj u vra,","gegë"
"Ndër nji qind ceta jeni shpërnda;","gegë"
"Zi me psue, keq me u shkretnue","gegë"
"Priftnit e hoxhët ju kanë hutue,","gegë"
"Për me ju damun me ju vorfnue!","gegë"
"O ju bij të mëmëdheut, ju o patriotë trima,","toskë"
"Luftëtarë të dëgjuar edhe po kaqë të urtë,","toskë"
"Të bashkuar si vëllezër neve jemi kurdoherë,","toskë"
"Por i vllaj mâ mirë nuk bâni, Fill, i mjeri, âsht shtri per dekë","gegë"
"Kur dashuroheshim në kohën tonë,","toskë"
"Kur tretesha dhe digjesha për ty,","toskë"
"Nga njeri-tjetri letrat vinin vonë,","toskë"
"Kalonte dhe një muaj apo dy.","toskë"
"Shqyptarët per me i zânun gjallë, Me u hjekë armët, keq me i shnderue","gegë"
"Krahë të vendit të shtrenjtë edhe besnikë ndaj kombit.","toskë"
"Thom do tʼishte fort mâ mirë NʼShqipni msimin mʼe lânë tʼlirë.","gegë"
"Shqyptarët per me i zânun gjallë, Me u hjekë armët, keq me i shnderue","gegë"
"Ashtu mʼduket edhe mue, Por, zotni, tʼngjatët Zoti jetën!","gegë"
"Askush nuk qe i sigurt","toskë"
"nëse e kishte pasur fjalën për motin. Kujtimet e një pjese puqeshin në","toskë"
"faktin se kishte qenë një mëngjes rrëzëllitës me një puhizë deti që frynte","toskë"
"përmes bananishteve, siç duhej të kishte qenë një mot i zymtë me një","toskë"
"qiell të turbullt e të ulët,","toskë"
"Krahë të vendit të shtrenjtë edhe besnikë ndaj kombit.","toskë"
"Shkputë nji rreshpe vetlla s' malit ,Poshtë rrmores shamet zallit","gegë"
"Sá qi Shkjau zên me u pendue, Pse aq pá beh turrin kisht’ lshue","gegë"
"Dhe nisej tani drejt një pushimi të gjatë","toskë"
"Majë Tomorrit diku në burimet,","toskë"
"Ose atje në Kulmak në barakë","toskë"
"Per rreth vendin shkojn tue e lá, Per me trêmë bishat nper pisha","gegë"
"Me ju turpnue me grue e motër,","gegë"
"E për sa pare qi do t'fitoni,","gegë"
"Besën e t'parëve t'gjith e harroni,","gegë"
"Baheni robt e njerit t'huej,","gegë"
"Qi nuk ka gjuhën dhe gjakun tuej.","gegë"
"Kndej nji zhangë, andej nji opangë,Tlyen e djathë, sheka t' pa rrathë","gegë"
"E qi munden me na i prishë Fmin me shkollë edhe me Kishë","gegë"
"Tue na i rritë djelmt tʼonë trathtarë, Ma fort tʼhuej se Shqiptarë","gegë"
"Ne duhet edhe më fort të lidhemi që të gjithë,","toskë"
"Për qëllimin ton’ të shenjtë, në emërin e lirisë","toskë"
"Po ja, për këtë dua të të tregoj.","toskë"
"- Ç'është e vërteta, me saktësi s'e them dot; më duket se s'po fle.","toskë"
"Nën të njëjtën çati, në të njëjtin apartament, në të njëjtin kat të
katërt, na jetonin dy kolegë:","toskë"
"Duket sikur kësaj dite, që herët me natë,","toskë"
"Zoti kishte mbaruar të gjitha krijimet","toskë"
"Dhe nisej tani drejt një pushimi të gjatë","toskë"
"Njâni tjetrin m' êmen thrrasin, Gjindes s' vet mos me u largue","gegë"
"mësim për gjithë jetën.","toskë"
"Shëmbëllesa e fundit që i kishte mbetur së ëmës prej të birit","toskë"
"ishte kalimi i tij si hije nëpër dhomën e saj të gjumit. Ia kishte prishur","toskë"
"gjumin teksa përpiqej të gjente verbazi një aspirinë në raftin e ilaçeve","toskë"
"që ndodhej në banjë. Ajo kishte ndezur dritën dhe e kishte parë t'i","toskë"
"përhihej te dera me gotën e ujit në dorë, siç kishte për ta kujtuar","toskë"
"gjithmonë.","toskë"
"Ju, stërnipër të të Madhit Aleksandër e të Piros,","toskë"
"Të dëgjuar, të lavdishëm, ju, o bij të Skënderbeut,","toskë"
"T’atij burri të vërtetë, që në botë shok s’ka pasur","toskë"
"Se si gjindja vû jânë n' t' hikun, Baktish vithnat si i ki' n shpikun","gegë"
"M’ tokë e m’gjâ per ditë me i grrye, M' pushkë e m’ top edhè tue e msy,","gegë"
"E as të keqen s’ i a ká dá: Marë Shqypnín në gjak ká lá","gegë"
"E kishte parë nga i njëjti hamak dhe prej të njëjtit pozicion, në të","toskë"
"cilin e gjeta, të rrëgjosur nga pleqëria, kur u ktheva në atë fshat të","toskë"
"humbur duke u përpjekur të rindërtoja prej aq ciflash të hallakatura","toskë"
"pasqyrën e thyer të kujtimit.","toskë"
"Në këtë kohë e sipër","toskë"
"mbarë fshati u zgjua nga uturima e avullores me të cilën vinte ipeshkvi.","toskë"
"Shtëpia, që dikur pat qenë maraze, ishte dykatëshe, me mure","toskë"
"prej dërrasash të palatuara dhe me një çati dyujëse prej zinku, mbi të","toskë"
"cilën zhgabat përgjonin mbeturinat e portit.","toskë"
"Ndonji shoqe çon e thrret; Gjânë raditë neper rrogtarë","gegë"
"Ne pellazgë kemi lerë para se të lindte hëna,","toskë"
"Por, ndale vajin, jeto pa droje,","toskë"
"Mendo se drita prap do t’ agoje,","toskë"
"Kur nder Qiell t’ epra Zoti tash t’ thrret:","gegë"
"Rrethue me lule, nana aty t’ pret.","gegë"
"Trima, shpresa dhe guximi kurdoherë të na prijnë","toskë"
"Dhe të gjithë me një mendje të bëjmë detyrën tonë.","toskë"
"Ktû vra 'i plak, atjè nji fmi, Ktej nji grue, pertej nji dhi","gegë"
"Pa ejani, dhe gjysmë fjale qoftë","toskë"
"Për ne pendim, pajtim dhe marrëveshje:","toskë"
"Që kush gaboi, më tutje mos gaboftë,","toskë"
"Nëse kupton se jeta ka një vdekje.","toskë"
"Kur Adami nuk ka qenë veçse ujë edhe pluhur","toskë"
"Njâ' n lsho m' prroskë e tjetrin m' prrue: Mendt e krés me t' u dermue","gegë"
"Fletëve të dendura nën kurorat me palë,","toskë"
"Ndërsa këndezi mburret, se tej nga plevicat,","toskë"
"Mposhti një natë, megjithse ngadalë.","toskë"
"Ditë e mahnitshme!","toskë"
"Se ç' t' u dha brima e ulurima","gegë"
"Pa ejani dhe çiltërisht të qajmë","toskë"
"Ku veç e veç dhe ku me shoqërinë,","toskë"
"Mëri për fjalët sharëse mos mbajmë,","toskë"
"Se dashuria fqinje ka mërinë.","toskë"
"Herë rri e struku mbas ndo 'i shkrepit, Mbas ndo 'i stomit, mbas ndo 'i rrapit","gegë"
"Por miqsí edhè famulli Tash nji herë me shkue në shpí","gegë"
"Ah! Shue kjoftë kjo fara e Shkjaut, Qi, qse ra m’ Ballkan mâ s’ parit, ","gegë"
"M'ata sy t'bukur q'dini me qa,","gegë"
"Eni t'vajtojmë Shqypninë e mjerë,","gegë"
"Qi mbet' e shkretë pa em'n, pa nder;","gegë"
"Ka mbet e vejë si grue pa burrë,","gegë"
"Ka mbet si nanë, qi s'pat djalë kurrë!","gegë"
"Dhe të parët tanë s’ishin vetëm baballarë popujsh,","toskë"
"Porse ishin baballarë dhe të vetë perëndive.","toskë"
"Thirr shoshoqes larë e m' larë. Tue u zgerdhi, tue bâ poterë","gegë"
"Pa ejani dhe çiltërisht të qajmë","toskë"
"Ku veç e veç dhe ku me shoqërinë,","toskë"
"Mëri për fjalët sharëse mos mbajmë,","toskë"
"Se dashuria fqinje ka mërinë.","toskë"
"Kah po ndjekin gjân e gjallë: Qi terbue hikin lak m' lak,","gegë"
"Pa kênë kjá pa kênë vajtue, Me ngranë m’ ta sorrë e falkue","toskë"
"Përpara se ta merrte policia me vete, ai më dha një zarf me tri rroga","toskë"
"brenda dhe m'u lut që të vazhdoja të përkujdesesha për shtëpinë","toskë"
"sepse, kështu më tha, do të kthehej shpejt.","toskë"
"Të tilla që, po të fillosh të tregosh në, këtë pozicion si ky imi, e","toskë"
"humbet dinjitetin; punë që s'bëhet; del diçka qesharakc; kurse, në këtë","toskë"
"mes, fjala s'është aspak për t'u tallur, por për diçka serioze.","toskë"
"Motit, gjuha jon’ e dlirë, gjuha jonë e pavdekshme,","toskë"
"E kulluara, e kthjellta, mahniti dhe perënditë.","toskë"
"Askush s’e mohon në botë famën e të parve tanë","toskë"
"Drita e sýut per dekë aj shtri! Mue tash po m' verbon t' dy sýt","gegë"
"Pa ejani ta mburrim njëri-tjetrin","toskë"
"Dhe mos kursejmë as fjalë lavdërimi,","toskë"
"T’ia bëjmë shoku-shokut komplimentin","toskë"
"Në çaste dashurie dhe pendimi.","toskë"
"Lshohet zhgjetë e turrshim futet Mbrendë në breshtë, tue u dridhë prej tutet","gegë"
"Dy veshe na kemi e vec nji goje te vetme,","gegë"
"Se shume sende me ndi i duhet t’urtit,","gegë"
"Por fjal’t me i k’pute per s’shkurtit.","gegë"
"Dhe punërat e shkëlqyera ua dëshmon historia.","toskë"
"Rob tue m' mârrun n' Mal të zi: Me turpnue, po, un nanë e tatë","gegë"
"Askush s’e mohon në botë famën e të parve tanë","toskë"
"Dhe punërat e shkëlqyera ua dëshmon historia.","toskë"
"Dikur në Azin’ e largët si shqiponja fluturuan","toskë"
"Tash qi m' erdh shpirti me dalë, Frýma n' zêmer tue m' u ndalë","gegë"
"Edhe fronin e Dariut e përmbysën ata trima.","toskë"
"Duke thyer në betejat ç’qenë përsanë barbarë,","toskë"
"Po m' u nep ushtarve t' mjerë, Kê tue pré, kê prap tue therë","gegë"
"Për ato që kanë ditur në jetë","toskë"
"Të lindin kreshnikë e peri,","toskë"
"Jo në maternitet e në shtëpi","toskë"
"Po si mordja me m' harrue ?! Nanë e tatë tue u kalbë nen dhé !","gegë"
"Dhe qytetërimin mbarë e shpëtuan nga rreziku.","toskë"
"Per mnderë tue kercnue me dhêmë, Tue lurue, tue turfullue Si kulshedra neper kneta","gegë"
"Po i kcen prroskat kep më kep, Po i prêt gjinden per gazep","gegë"
"Me pasë pá, veç, moj fisnike, Se s' di kush, jo, me t' kallxue, Se me ç' turr djali t' kje lshue","gegë"
"Por shka t' bajsh nuk ké n' ket pûnë: Me qindrue t' duhet perdhûnë:","gegë"
"Dhe romakëve mizorë më t’u kallën lemerinë.","gegë"
"Kush qe ai burr’ i huaj, kush qe ai maqedonas,","gegë"
"Vedit me i a njitun shkinë, N' gjûhë të huej me zânë kuvend","gegë"
"Dy sy prap kemi e vec nji goje te vetme,","gegë"
"Se shume sende me k’qyrun asht nevoja,","gegë"
"E pak me folun goja.","gegë"
"Dhe kush qe njeriu i shquar, që më kot grekët e thyer","toskë"
"Hin me turr, e pa diejt gjâ N' at trishtim se ç' isht' tue bâ","gegë"
"Lundertari qe s'rezikohet","toskë"
"Kur asht' deti shkum' e vale","gegë"
"Vete me vedi mos t'ankohet","gegë"
"Se i shkoi dita pa fitim","toskë"
"Thue s' din Shkjau si m' e shperthye... Qi kurrgjâ atij mâ per dore","gegë"
"U munduan me sofizma porsi grek ta paraqitnin?","toskë"
"Kur të huajt pa të drejtë rojën kishin masakruar","toskë"
"Nuk i vjen, se dyer me thye, Shpija e tbana me bâ rrmore","gegë"
"Tuj u tall' e tuj pritue","gegë"
"Kurrgjasend nuk qitet n'drite","gegë"
"Cfaredo sendi me fitue","gegë"
"Trimni lypet e guxim","gegë"
"Këtë nanë të dashtun a do ta lamë,","gegë"
"Qi njeri i huej ta shklasë me kambë?","gegë"
"Nuk, nuk! Këtë marrè askush s'e do","gegë"
"Këtë faqe t'zezë gjithkush e dro!","gegë"
"Para se t'hupet kështu Shqypnia,","gegë"
"Me pushkë n'dorë le t'desë trimnia!","gegë"
"Si t' isht' plajmi borë tue qitë, Rrin harû mbrenda shpis s' vet","gegë"
"Dirgjet shpesht liqer i kalter","toskë"
"e pushon ne mes te dites,","toskë"
"siper tij bucet prej fundesh,","toskë"
"pasqyrimi i tij shndrites","toskë"
"Ata s’qenë aspak grekër as dhe skitë, jo, nuk qenë;","toskë"
"Veç, tue krisë zhurma e potera, N' lak pertej, sýt hera - hera","gegë"
"Cilët qenë ata që Thivën e rrënuan po shtëpinë","toskë"
"E Pindarit nuk e prekën, sepse përnderonin muzat?","toskë"
"Para vedit me shpejti, Trêmshim tu' i rrot' llue np' r ajri","gegë"
"Ishte si dhe sot fisnik, trim, hyjnor, i madhërishëm.","toskë"
"Me nji vllá fill tue marue Kaherë ftofë të mjerit kama","gegë"
"Si dhe ne, ata po qenë shqipëtarë të kulluar","toskë"
"Dhe shqiptari këtë emër e ruan, sepse e pat","toskë"
"Dishka ftyrës, rrin tue mendue, Se po âsht cirka tue cirkue","gegë"
"Si dhe ne, ata po qenë shqipëtarë të kulluar","toskë"
"Si kaq shpejt ju me pikue ?!... M' voter cirken me m' a lshue ?","gegë"
"E bukura e të mira,","toskë"
"Që na përkëdhelin me duar të njoma","toskë"
"Kur kthehemi nga rrugë të vështira.","toskë"
"Gabohemi shumë,","toskë"
"A se folë t' paskam un randë: Persè ti 'i çikë e pa nanë, Sa valë t' kênka i vetmi vllá,","gegë"
"Se gratë tona e humbën freskinë","toskë"
"Se ishin të këndshme njëherë !…","toskë"
"Jo, jo, s’humbet hijeshia e tyre,","toskë"
"Mjafton të qëndrojnë pak në pasqyrë","toskë"
"At herë vllau, bâ dhé në ftyrë, Sý per sý motren po e kqyrë","gegë"
"Dhe shqiptari këtë emër e ruan, sepse e pat","toskë"
"Në flamur gjithnjë shqiponjën, shenjë force dhe fitorje","toskë"
"Po ti, moter, pse me kjá ?! Zêmren dýsh pse me m'a dá,","gegë"
"Më shtyp zgjedhë e skamjes nga viti në vit,","toskë"
"Por mbrëmjes me miqtë unë vitin e ndrit:","toskë"
"Kur mbrrijmë qëllimin dhe gazi na djeg,","toskë"
"Se tý motra s' t' u martue, Per pa u kalbë ajo nen dhé","gegë"
"Përse t’i kujtojmë ca ferra në shteg?","toskë"
"Ç’të merrem me fatin, me kalin gërmuq?","toskë"
"Pa hiqmu nga sytë, i poshtri thuthuq!","toskë"
"Kurr mâ randë se sod folë s' m' ké !... Tjeter tatë nuk kam as nanë","gegë"
"Dhe gjithë popujtë atje vinin me nderim të thellë,","toskë"
"E thaftë vera, si e ká thá ! Po un qýsh shkoj me ndêjë rob n' Shkjá","gegë"
"Shqiptari është siç ishte në fillim, i pandryshuar.","toskë"
"Po ti, Tringë, shka jé kah flet ? Rob në Shkjá tý shka po t' qet.","gegë"
"Shpesh vuaj dhe dhëmbët kërcas domosdo,","toskë"
"Po jeta është luftë dhe unë jam hero;","toskë"
"Ndaj jam i shkujdesur, pa pare në xhep,","toskë"
"As mbreti të drejtat s’m’i merr e s’m’i jep","toskë"
"Shpija e stane tue i bâ hi, Tue plaçkitun dhên e dhi","gegë"
"Shqipëtar’ ishin të gjithë si edhe në ditët tona.","toskë"
"Kurrë dyndjet e të huajve s’arritën të shkatërrojnë","toskë"
"Dér qi vllaj per t' mbramen heré Hoq e u dá kso jete s' mjerë","gegë"
"Veshur përherë me hekur, kordhëtarë ndër beteja,","toskë"
"Ishin gati dhe të vdesin për Shqipëri, mëmën tonë.","toskë"
"Per at kob të zi qi e gjet ! Por, tue kjá, tue dnesë mbi vllá","gegë"
"Hap me gjeme llahtarie,","toskë"
"plage e hon ne kraharuar,","toskë"
"ndaj largohen sere-sere,","toskë"
"qe prej zallit te shkretuar","toskë"
"Për shqiptarët kurdoherë të huaj kan’ qenë grekët,","toskë"
"Edhe sllavët edhe keltët, edhe skitët e romakët.","toskë"
"Gjithë kombet nënë zgjedhë të romakëve u vunë;","toskë"
"Se vllau petkash duhej ndrrue, Se në vorr aj duhej çue","gegë"
"Ndërsa shqipëtarët vetëm kanë luftuar hordhitë","toskë"
"E romakëve, si burra, me guxim e gjer në fund.","toskë"
"Sa beteja dhe sa luftra të përgjakshme kanë bërë","toskë"
"Persè t' mshifem këtû kot ?! Ç' m' duhet jeta sod me sod ?!","gegë"
"Baballarët tanë trima kundër dyndjeve barbare!","toskë"
"Per çdo mungesi, qi kisha mundet me ba në sy të famullis, kishës s’mund t’i mirret gioba, vetun.","gegë"
"Ranë dëshmorë në luftë ata burra të vërtetë","toskë"
"Për mëmëdhethin e dashur, për lirinë edhe për nderë.","toskë"
"Vllaut të pamartuem do ti epen të prishunat e martesës pà u dà shpija.","gegë"
"U mbyt në gjak mëmëdheu, armiqtë na e shkretuan,","gegë"
"Porse Shqipëria kurrë s’e duroi robërinë.","toskë"
"Gjithkush âsht i zoti i pasunis së vet, e aj, i cilli don me lânë gjânë e vet per kishë, âsht i lirë e nuk mund t'a ndalë kush.","gegë"
"Askush nuk ka mundur kurrë që ta vërë nënë këmbë","toskë"
"Me martue varzat e vorfna","gegë"
"Kur të më kujtosh,","toskë"
"Kur të vish të shkosh,","toskë"
"Kur të shkosh këtejza pranë","toskë"
"Që të çmallërosh","toskë"
"Me dekë në të papritun i daluni fare, kushrinija, kan tager mbi giâ e pasuni të tij.","gegë"
"Në kohë paqe, i butë si qengj është shqipëtari,","toskë"
"Flamur' i pastër qe m'u nxi","toskë"
"Në sulm te lumtur për liri,","toskë"
"Qëndron gazmor në lartësi!...","toskë"
"O shqipe, o zogjt' e maleve, kallzoni:","gegë"
"A shndrit rreze lirie n'ato maja;","gegë"
"mbi bjesh' t'thepisuna e n'ograja,","gegë"
"ku del gurra e gjëmon përmallshëm kroni?","toskë"
"Por në luftrat e betejat si luan i tmerrshëm bëhet.","toskë"
"Kur hordhi bishash të egra, që erdhën nga larg, nga Lindja,","toskë"
"Kundër botës u lëshuan edhe vendet po shkretonin","toskë"
"Tuj shkue në mullî, strajcen e bukës e mêrr seiciili me vedi e, sà të rrîjë në mullî, hàn buken e ved","gegë"
"Që të gjitha mbretëritë edhe kombet u tmerruan.","toskë"
"Bizantinët fanatikë, frikacakë, të pazotë","toskë"
"Për postin që kanë pasur, nuk u kundërshtuan fare","toskë"
"Parimi i kanûnit âsht: ""Shka të bâjn të mêtujt (mêcat), burrnimi i shpis do t'a lajn","gegë"
"Po ranë duke shpresuar në gjëra fyl e pa bukë,","toskë"
"Dhe u bënë ata shkaku i së rëndës robëri.","toskë"
"Turqit, bishat gjakatare, shkatërronjësit e botës","toskë"
"Me rà pré, me pretue, me mârrë pré don me thànë me mârrë a me pershi nji tufë gjaje në mal, në vrri a edhè në vath.","gegë"
"Porsi ujqër të uritur njerëzve u shqyen zorrët.","toskë"
"Perëndimi mbarë dridhej nga të frikëshmit barbarë","toskë"
"Me rà pré, me pretue, me mârrë pré don me thànë me mârrë a me pershi nji tufë gjaje në mal, në vrri a edhè në vath.","gegë"
"Dhe Arusha u kish mbetur e vdekur, pa shpirt në duar.","toskë"
"Asnjeri guxim nuk pati t’i luftonte ato bisha","toskë"
"Po u pretue nji tufë e huej në rrugë, në mal e një bjeshkë per kufi, atbotë si katundi si flamuri i perkrahen pretarit. ","gegë"
"Po ndërsa të gjithë ulën qafën nën zgjedhën e zezë,","toskë"
"Një komb vetëm i guximshëm, një komb trim, i papërkulur,","toskë"
"U rreshtua para tyre edhe më t’u kalli dërrmën,","toskë"
"Si mbas randsis së fâjit do t’i lahet gioba e gjaja të zot't.","gegë"
"A keni ndie ndikund, kah fluturoni","gegë"
"ndër shkrepa, me ushtue kangën e saj?","gegë"
"A keni ndie nji kangë të patravajë?","gegë"
"O shqipe, o zogjt' e maleve, kallzoni!","gegë"
"çue kush edhè mblodh shoke e dashamire edhè i duel në pritë kue), tuj u thànë: të gjithsà pushke, ","gegë"
"Ai trimi sypatrembur dhe ajo shqiponjë mali?","toskë"
"Mos qe Marsi a Minerva, a mos qe Zeusi vetë?","toskë"
"Me çue gjind per besë âsht kanû, me dhânë besë âsht detyrë e burrni.","gegë"
"Përsëri duke shpëtuar nga rreziqe të llahtarshme","toskë"
"Perëndimin që s’ia diti, të pabesënë Evropë.","toskë"
"Kush qe, vallë, atëherë ai prijësi i kombit,","toskë"
"Besa e katundit âsht tridhetë ditshem.","gegë"
"Thuaje emërin e ndritur, emërin e perëndijtë,","toskë"
"Këndo, o hyjni fisnike, trimërin’ e tij të rrallë.","toskë"
"Kur të vrasé shoqi shoqin dy vetët, qi u fjalisen, e biejn të dy dekun, jesin krye i per krey","gegë"
"Lumthi ti, shpirt i pamort! Lumja ti, zemër hyjnore!","toskë"
"Pushka, qi vret pà hiri, kà gjakun gjak, por s'kà giobë as të ndjekmen.","gegë"
"Ti je shembull dashurie, ti je monument virtyti,","toskë"
"Ndezi nji cigare dhe filloi me shikue i lodhun fjollat e tymit","gegë"
"Ju dua, të vegjël dhe ju të mëdhenj!","toskë"
"Sikur të më derdhen të ligjtë përrenj,","toskë"
"U thyej dhe qafën, i çoj mu në djall","toskë"
"Me gotën përpara, me këngën me mall!","toskë"
"Ti, o emër shumë i dashur, emër hyjnor, aq i ëmbël,","toskë"
"Nji lodhje e madhe e kaploi, tue fillue prej qepallave të syve e deri te gishtat e dorës","gegë"
"po, na jemi të pa shkollë, more zotnì, e s’dijmë mâ gjatë","gegë"
"A keni ndie ndikund, kah fluturoni","gegë"
"ndër shkrepa, me ushtue kangën e saj?","gegë"
"A keni ndie nji kangë të patravajë?","gegë"
"O shqipe, o zogjt' e maleve, kallzoni!","gegë"
"""Lirim, lirim!"" -- bërtet gjithkah malsia.","toskë"
"A ka lirim ky dhé që na shkel kamba,","gegë"
"a veç t'mjerin e mblon anemban' robnia?","gegë"
"Flutro shqipe, flutro kah çelet lama,","gegë"
"sielliu maleve përreth që ka Shqipnia,","gegë"
"e vështroje ku i del lirimit ama","toskë"
"dhe një zë vengon nga lumi,","toskë"
"më buçet, më zgjon nga gjumi,","toskë"
"Poeti mbyllë poemin me thirrjen e Zanës qi per kaq mote e përcuell pa i u dá kurr krahit.","gegë"
"Por nuk u shuejt edhe, jo, shqiptaria:","gegë"
"Lodhun prej hekrash që mizori e njiti,","gegë"
"lodhun prej terri ku robnimi e qiti,","gegë"
"shpreson me e zgjue fluturim mënia.","gegë"
"Ty, o bir fisnik, i lartë, i atdheut të shumvojtur","toskë"
"Por nji fushe ma e bleret nuk shtrohet,","gegë"
"Por nji mal ma bukur s'rri,","gegë"
"Ma i kulluet nji lum s'dikohet,","gegë"
"Moj Shqypni, porsi i ke ti.","gegë"
"pranë dijes i panxënë,","gegë"
"lakuriq dhe i dregosur,","toskë"
"trup e shpirt i sakatosur.","toskë"
"N' derë të vathit lidhë per hû, Kah ndien gjinden tuj u afrue","gegë"
"Qan e lutet Nën' e mjerë,","toskë"
"Kërkon vatrën edhe nderë,","toskë"
"Do lirinë dhe atdhenë,","toskë"
"Si ç'e pat me Skënderbenë,","toskë"
"Bijt' e besës thërret pranë.","toskë"
"Kur i thirri dhe s'i vanë?","toskë"
"Mbahu, Nëno, mos kij frikë,","toskë"
"Per me folë, me bisedue, Nji zojë m' vedi tý me t' qitë,","gegë"
"Përmbi Dhe, përmi Fron, përmi Qjell u-bekofsh,","toskë"
"Përmi djall dhe tiran, përmi Ferr mbretërofsh,","toskë"
"Me pean dhe temjan, dhe këmban' u-këndofsh","toskë"
"Shqipëtarët ta nderojnë emërin dhe kurdoherë","toskë"
"E shqiptojnë veç me lotë dashurie dhe respekti","toskë"
"Bâ helm prej idhnimit,çohet perandori dhe don të dalë prej kuvendit","gegë"
"Kryetrim, që lëfton, triumfon për atdhe,","toskë"
"Shpëtimtar, kryemjek, kryeshenjt, kryefe,","toskë"
"Pasuri, dhe liri, dhe fuqi ti na dhe,","toskë"
"anës detit i palarë,","toskë"
"anës dritës i paparë,","toskë"
"pranë sofrës i pangrënë","toskë"
"Mbreti i Italís, tuj ndie këto fjalë, merr anë shqiptare ndërsá ai i Rusís atê të Sllavëve","gegë"
"Ç'thot' ajo e ve e gjorë,","toskë"
"-Mbretëreshë pa kurorë-","toskë"
"Faqe-çjerrur, lesh-lëshuar,","toskë"
"Shpirt e zëmër përvëluar;","toskë"
"Gjysm' e vdekur: ""O Shqiptarë,","toskë"
"Nënës mos ia bëni varrë!""","toskë"
"Mbahu, Nëno, mos kij frikë","gegë"
"Se ke djemtë n'Amerikë.","toskë"
"Pse më përplase, më përpëlise,","toskë"
"Pse shpresën dyzet vjet ma ushqeve,","toskë"
"Dhe sot ma preve?","toskë"
"Se ta njohinë lavdinë, njohin bëmat burrërore.","toskë"
"Han sà me thanë, lan duert, del m’anash e pështetet brivotrës.","gegë"
"Ti dhe të tjerët pleq do të ngelni,","toskë"
"Tokën e Shenjtë kurrë s'e shkelni","toskë"
"Skllevër, bij-skllevësh, s'e meritoni","toskë"
"Se liri s'doni!""","toskë"
"Kur do vijë vallë dita të të ngrenë monumentin,","toskë"
"Të përgjunjenë me zjarr para këmbëve të tua?","toskë"
"Trimërit’ e tua, prijës, dhe fitoret legjendare","toskë"
"Se edhè fort ç' erdh tuj u idhnue E as s' u mat mâ as s' u hutue","gegë"
"Ne, pasardhësit, na mbushin me guxim e burrëri.","toskë"
"Kur ti vdiqe, na ke lënë neve një atdhe të lirë","toskë"
"Rrijn shoshojn tue e shtý pa dá, Njani tjetrin n' gjak tue e lá","gegë"
"Dersa t'mundem me ligjrue","gegë"
